,location_code,fiscal_year,budget_category,amountNum
5088,K376,2022,Paraprofessionals,271378
5089,K376,2022,Teacher,3169528
5090,K376,2023,Leadership,445895
5091,K376,2023,Paraprofessionals,205871
5092,K376,2023,Teacher,2785284
5093,K377,2018,Leadership,277073
5094,K377,2018,Paraprofessionals,715921
5095,K377,2018,Teacher,2546896
5096,K377,2019,Leadership,168890
5097,K377,2019,Paraprofessionals,382800
5098,K377,2019,Teacher,1602829
5099,K377,2020,Leadership,171222
5100,K377,2020,Paraprofessionals,393639
5101,K377,2020,Teacher,1576101
5102,K377,2021,Leadership,184727
5103,K377,2021,Paraprofessionals,499372
5104,K377,2021,Teacher,1585190
5105,K377,2022,Leadership,190697
5106,K377,2022,Paraprofessionals,432232
5107,K377,2022,Teacher,1709868
5108,K377,2023,Leadership,269524
5109,K377,2023,Paraprofessionals,424860
5110,K377,2023,Teacher,1629352
5111,K380,2018,Leadership,254607
5112,K380,2018,Paraprofessionals,995740
5113,K380,2018,Teacher,3958206
5114,K380,2019,Leadership,315323
5115,K380,2019,Paraprofessionals,1037789
5116,K380,2019,Teacher,3856180
5117,K380,2020,Leadership,363312
5118,K380,2020,Paraprofessionals,1074230
5119,K380,2020,Teacher,3906119
5120,K380,2021,Leadership,462663
5121,K380,2021,Paraprofessionals,1198055
5122,K380,2021,Teacher,4147691
5123,K380,2022,Leadership,485179
5124,K380,2022,Paraprofessionals,989727
5125,K380,2022,Teacher,4238710
5126,K380,2023,Leadership,499631
5127,K380,2023,Paraprofessionals,801791
5128,K380,2023,Teacher,4130140
5129,K381,2018,Leadership,256268
5130,K381,2018,Paraprofessionals,177022
5131,K381,2018,Teacher,1831522
5132,K381,2019,Leadership,272082
5133,K381,2019,Paraprofessionals,171900
5134,K381,2019,Teacher,1387730
5135,K381,2020,Leadership,280045
5136,K381,2020,Paraprofessionals,190985
5137,K381,2020,Teacher,2063466
5138,K381,2021,Leadership,292674
5139,K381,2021,Paraprofessionals,293907
5140,K381,2021,Teacher,1927413
5141,K381,2022,Leadership,304781
5142,K381,2022,Paraprofessionals,398267
5143,K381,2022,Teacher,1775183
5144,K381,2023,Leadership,176298
5145,K381,2023,Paraprofessionals,305379
5146,K381,2023,Teacher,2091899
5147,K382,2018,Leadership,462904
5148,K382,2018,Paraprofessionals,313868
5149,K382,2018,Teacher,83352
5150,K382,2019,Leadership,517528
5151,K382,2019,Paraprofessionals,237779
5152,K382,2020,Leadership,548993
5153,K382,2020,Paraprofessionals,135390
5154,K382,2021,Leadership,512563
5155,K382,2021,Paraprofessionals,171740
5156,K382,2022,Leadership,592044
5157,K382,2022,Paraprofessionals,163768
5158,K382,2023,Leadership,774294
5159,K382,2023,Paraprofessionals,81556
5160,K383,2018,Leadership,597242
5161,K383,2018,Paraprofessionals,349827
5162,K383,2018,Teacher,4633959
5163,K383,2019,Leadership,695673
5164,K383,2019,Paraprofessionals,418994
5165,K383,2019,Teacher,5152834
5166,K383,2020,Leadership,693566
5167,K383,2020,Paraprofessionals,528450
5168,K383,2020,Teacher,5592241
5169,K383,2021,Leadership,722050
5170,K383,2021,Paraprofessionals,709897
5171,K383,2021,Teacher,5715543
5172,K383,2022,Leadership,747773
5173,K383,2022,Paraprofessionals,500603
5174,K383,2022,Teacher,5841165
5175,K383,2023,Leadership,774316
5176,K383,2023,Paraprofessionals,635374
5177,K383,2023,Teacher,6418993
5178,K384,2018,Leadership,446036
5179,K384,2018,Paraprofessionals,648386
5180,K384,2018,Teacher,3477368
5181,K384,2019,Leadership,427359
5182,K384,2019,Paraprofessionals,781396
5183,K384,2019,Teacher,3710456
5184,K384,2020,Leadership,308439
5185,K384,2020,Paraprofessionals,783990
5186,K384,2020,Teacher,4093615
5187,K384,2021,Leadership,198052
5188,K384,2021,Paraprofessionals,784856
5189,K384,2021,Teacher,4039482
5190,K384,2022,Leadership,432032
5191,K384,2022,Paraprofessionals,717104
5192,K384,2022,Teacher,4392581
5193,K384,2023,Leadership,294976
5194,K384,2023,Paraprofessionals,624853
5195,K384,2023,Teacher,4064719
5196,K392,2018,Leadership,280105
5197,K392,2018,Paraprofessionals,261284
5198,K392,2018,Teacher,1724504
5199,K392,2019,Leadership,220693
5200,K392,2019,Paraprofessionals,280700
5201,K392,2019,Teacher,1592165
5202,K392,2020,Leadership,284721
5203,K392,2020,Paraprofessionals,263560
5204,K392,2020,Teacher,1853704
5205,K392,2021,Leadership,305792
5206,K392,2021,Paraprofessionals,307378
5207,K392,2021,Teacher,1815848
5208,K392,2022,Leadership,317842
5209,K392,2022,Paraprofessionals,322478
5210,K392,2022,Teacher,1795058
5211,K392,2023,Leadership,319361
5212,K392,2023,Paraprofessionals,278653
5213,K392,2023,Teacher,1773013
5214,K394,2018,Leadership,221891
5215,K394,2018,Paraprofessionals,545884
5216,K394,2018,Teacher,3383010
5217,K394,2019,Leadership,393333
5218,K394,2019,Paraprofessionals,482021
5219,K394,2019,Teacher,2926206
5220,K394,2020,Leadership,418178
5221,K394,2020,Paraprofessionals,420109
5222,K394,2020,Teacher,2734493
5223,K394,2021,Leadership,439758
5224,K394,2021,Paraprofessionals,423939
5225,K394,2021,Teacher,2687792
5226,K394,2022,Leadership,453765
5227,K394,2022,Paraprofessionals,388480
5228,K394,2022,Teacher,2431533
5229,K394,2023,Leadership,459893
5230,K394,2023,Paraprofessionals,372547
5231,K394,2023,Teacher,2092894
5232,K396,2018,Leadership,461270
5233,K396,2018,Paraprofessionals,4857388
5234,K396,2019,Leadership,532881
5235,K396,2019,Paraprofessionals,6186485
5236,K396,2020,Leadership,695458
5237,K396,2020,Paraprofessionals,6709898
5238,K396,2020,Teacher,89925
5239,K396,2021,Leadership,757053
5240,K396,2021,Paraprofessionals,6757152
5241,K396,2021,Teacher,92304
5242,K396,2022,Leadership,636071
5243,K396,2022,Paraprofessionals,6250896
5244,K396,2022,Teacher,95187
5245,K396,2023,Leadership,483276
5246,K396,2023,Paraprofessionals,6167950
5247,K396,2023,Teacher,94245
5248,K397,2018,Leadership,148444
5249,K397,2018,Paraprofessionals,254142
5250,K397,2018,Teacher,1653785
5251,K397,2019,Leadership,157258
5252,K397,2019,Paraprofessionals,225334
5253,K397,2019,Teacher,1754183
5254,K397,2020,Leadership,159540
5255,K397,2020,Paraprofessionals,307442
5256,K397,2020,Teacher,1707165
5257,K397,2021,Leadership,168690
5258,K397,2021,Paraprofessionals,339577
5259,K397,2021,Teacher,1633236
5260,K397,2022,Leadership,288794
5261,K397,2022,Paraprofessionals,316708
5262,K397,2022,Teacher,1463529
5263,K397,2023,Leadership,304287
5264,K397,2023,Paraprofessionals,165861
5265,K397,2023,Teacher,1337680
5266,K398,2018,Leadership,395243
5267,K398,2018,Paraprofessionals,687178
5268,K398,2018,Teacher,2875149
5269,K398,2019,Leadership,403356
5270,K398,2019,Paraprofessionals,673910
5271,K398,2019,Teacher,2682650
5272,K398,2020,Leadership,377718
5273,K398,2020,Paraprofessionals,469322
5274,K398,2020,Teacher,2389222
5275,K398,2021,Leadership,284659
5276,K398,2021,Paraprofessionals,470090
5277,K398,2021,Teacher,2257108
5278,K398,2022,Leadership,315182
5279,K398,2022,Paraprofessionals,493358
5280,K398,2022,Teacher,2239828
5281,K398,2023,Leadership,321145
5282,K398,2023,Paraprofessionals,427632
5283,K398,2023,Teacher,2163287
5284,K399,2018,Leadership,327830
5285,K399,2018,Paraprofessionals,192181
5286,K399,2018,Teacher,2120480
5287,K399,2019,Leadership,270995
5288,K399,2019,Paraprofessionals,73705
5289,K399,2019,Teacher,1832988
5290,K399,2020,Leadership,289243
5291,K399,2020,Paraprofessionals,171640
5292,K399,2020,Teacher,2048355
5293,K399,2021,Leadership,302513
5294,K399,2021,Paraprofessionals,71819
5295,K399,2021,Teacher,2189377
5296,K399,2022,Leadership,175257
5297,K399,2022,Paraprofessionals,91387
5298,K399,2022,Teacher,1910605
5299,K399,2023,Leadership,22378
5300,K399,2023,Paraprofessionals,81556
5301,K399,2023,Teacher,1473956
5302,K401,2018,Leadership,252587
5303,K401,2018,Paraprofessionals,475439
5304,K401,2018,Teacher,2087522
5305,K401,2019,Leadership,275316
5306,K401,2019,Paraprofessionals,695160
5307,K401,2019,Teacher,2247053
5308,K401,2020,Leadership,282227
5309,K401,2020,Paraprofessionals,674765
5310,K401,2020,Teacher,2217568
5311,K401,2021,Leadership,294820
5312,K401,2021,Paraprofessionals,635245
5313,K401,2021,Teacher,2473756
5314,K401,2022,Leadership,307109
5315,K401,2022,Paraprofessionals,627225
5316,K401,2022,Teacher,1847566
5317,K401,2023,Leadership,317232
5318,K401,2023,Paraprofessionals,617827
5319,K401,2023,Teacher,2054956
5320,K403,2018,Leadership,416513
5321,K403,2018,Paraprofessionals,350088
5322,K403,2019,Leadership,436252
5323,K403,2019,Paraprofessionals,367017
5324,K403,2020,Leadership,451909
5325,K403,2020,Paraprofessionals,374029
5326,K403,2021,Leadership,476685
5327,K403,2021,Paraprofessionals,335901
5328,K403,2022,Leadership,423875
5329,K403,2022,Paraprofessionals,289553
5330,K403,2023,Leadership,483150
5331,K403,2023,Paraprofessionals,278653
5332,K404,2018,Leadership,402490
5333,K404,2018,Paraprofessionals,400199
5334,K404,2018,Teacher,1286745
5335,K404,2019,Leadership,415699
5336,K404,2019,Paraprofessionals,313140
5337,K404,2019,Teacher,973583
5338,K404,2020,Leadership,421254
5339,K404,2020,Paraprofessionals,385683
5340,K404,2020,Teacher,1264400
5341,K404,2021,Leadership,401235
5342,K404,2021,Paraprofessionals,370411
5343,K404,2021,Teacher,1004130
5344,K404,2022,Leadership,378851
5345,K404,2022,Paraprofessionals,142395
5346,K404,2022,Teacher,1108120
5347,K404,2023,Leadership,161368
5348,K404,2023,Paraprofessionals,214047
5349,K404,2023,Teacher,1037932
5350,K405,2018,Leadership,1661345
5351,K405,2018,Paraprofessionals,309468
5352,K405,2019,Leadership,1882817
5353,K405,2019,Paraprofessionals,372266
5354,K405,2020,Leadership,1924894
5355,K405,2020,Paraprofessionals,566164
5356,K405,2021,Leadership,2031888
5357,K405,2021,Paraprofessionals,625526
5358,K405,2022,Leadership,1932723
5359,K405,2022,Paraprofessionals,683389
5360,K405,2023,Leadership,1734651
5361,K405,2023,Paraprofessionals,722965
5362,K408,2018,Leadership,279597
5363,K408,2018,Paraprofessionals,162936
5364,K408,2019,Leadership,305475
5365,K408,2019,Paraprofessionals,72614
5366,K408,2020,Leadership,312153
5367,K408,2020,Paraprofessionals,76394
5368,K408,2021,Leadership,332706
5369,K408,2021,Paraprofessionals,89362
5370,K408,2022,Leadership,402838
5371,K408,2022,Paraprofessionals,109388
5372,K408,2023,Leadership,636087
5373,K408,2023,Paraprofessionals,203890
5374,K409,2018,Leadership,434731
5375,K409,2018,Paraprofessionals,282765
5376,K409,2018,Teacher,747540
5377,K409,2019,Leadership,462631
5378,K409,2019,Paraprofessionals,292735
5379,K409,2019,Teacher,689208
5380,K409,2020,Leadership,335489
5381,K409,2020,Paraprofessionals,281556
5382,K409,2020,Teacher,843066
5383,K409,2021,Leadership,350237
5384,K409,2021,Paraprofessionals,340457
5385,K409,2021,Teacher,853281
5386,K409,2022,Leadership,462373
5387,K409,2022,Paraprofessionals,419664
5388,K409,2022,Teacher,860535
5389,K409,2023,Leadership,397548
5390,K409,2023,Paraprofessionals,499538
5391,K409,2023,Teacher,815020
5392,K410,2018,Leadership,1107044
5393,K410,2018,Paraprofessionals,510732
5394,K410,2019,Leadership,1049643
5395,K410,2019,Paraprofessionals,440282
5396,K410,2020,Leadership,1173572
5397,K410,2020,Paraprofessionals,595784
5398,K410,2021,Leadership,1265812
5399,K410,2021,Paraprofessionals,638403
5400,K410,2022,Leadership,1328732
5401,K410,2022,Paraprofessionals,727695
5402,K410,2023,Leadership,1321666
5403,K410,2023,Paraprofessionals,829999
5404,K412,2018,Leadership,404867
5405,K412,2018,Paraprofessionals,173843
5406,K412,2019,Leadership,430043
5407,K412,2019,Paraprofessionals,140096
5408,K412,2020,Leadership,434892
5409,K412,2020,Paraprofessionals,76394
5410,K412,2021,Leadership,333189
5411,K412,2021,Paraprofessionals,189796
5412,K412,2022,Leadership,338420
5413,K412,2022,Paraprofessionals,205322
5414,K412,2023,Leadership,440889
5415,K412,2023,Paraprofessionals,305694
5416,K414,2018,Leadership,280605
5417,K414,2018,Paraprofessionals,296162
5418,K414,2018,Teacher,2864702
5419,K414,2019,Leadership,394767
5420,K414,2019,Paraprofessionals,367871
5421,K414,2019,Teacher,3157747
5422,K414,2020,Leadership,398309
5423,K414,2020,Paraprofessionals,437276
5424,K414,2020,Teacher,3185496
5425,K414,2021,Leadership,416266
5426,K414,2021,Paraprofessionals,483727
5427,K414,2021,Teacher,3646667
5428,K414,2022,Leadership,431990
5429,K414,2022,Paraprofessionals,430971
5430,K414,2022,Teacher,3378447
5431,K414,2023,Leadership,435834
5432,K414,2023,Paraprofessionals,377166
5433,K414,2023,Teacher,3347113
5434,K419,2018,Leadership,387094
5435,K419,2018,Paraprofessionals,203532
5436,K419,2019,Leadership,421576
5437,K419,2019,Paraprofessionals,219026
5438,K419,2020,Leadership,432852
5439,K419,2020,Paraprofessionals,211939
5440,K419,2021,Leadership,456287
5441,K419,2021,Paraprofessionals,223402
5442,K419,2022,Leadership,549766
5443,K419,2022,Paraprofessionals,228466
5444,K419,2023,Leadership,610429
5445,K419,2023,Paraprofessionals,213274
5446,K422,2018,Leadership,403813
5447,K422,2018,Paraprofessionals,92796
5448,K422,2019,Leadership,394283
5449,K422,2019,Paraprofessionals,210194
5450,K422,2020,Leadership,444186
5451,K422,2020,Paraprofessionals,171875
5452,K422,2021,Leadership,449457
5453,K422,2021,Paraprofessionals,218016
5454,K422,2022,Leadership,587125
5455,K422,2022,Paraprofessionals,164012
5456,K422,2023,Leadership,419909
5457,K422,2023,Paraprofessionals,180903
5458,K423,2018,Leadership,442077
5459,K423,2019,Leadership,463136
5460,K423,2020,Leadership,448417
5461,K423,2021,Leadership,480819
5462,K423,2022,Leadership,489058
5463,K423,2023,Leadership,499341
5464,K423,2023,Paraprofessionals,30751
5465,K425,2018,Leadership,1496701
5466,K425,2018,Paraprofessionals,1049612
5467,K425,2019,Leadership,1663832
5468,K425,2019,Paraprofessionals,1320189
5469,K425,2020,Leadership,1463564
5470,K425,2020,Paraprofessionals,1379508
5471,K425,2021,Leadership,1553762
5472,K425,2021,Paraprofessionals,1405139
5473,K425,2022,Leadership,1646263
5474,K425,2022,Paraprofessionals,1192251
5475,K425,2023,Leadership,1869451
5476,K425,2023,Paraprofessionals,1092003
5477,K429,2018,Leadership,235160
5478,K429,2018,Paraprofessionals,29709
5479,K429,2018,Teacher,80519
5480,K429,2019,Leadership,304085
5481,K429,2019,Paraprofessionals,40779
5482,K429,2019,Teacher,80613
5483,K429,2020,Leadership,312505
5484,K429,2020,Paraprofessionals,42389
5485,K429,2021,Leadership,328012
5486,K429,2021,Paraprofessionals,49196
5487,K429,2022,Leadership,340382
5488,K429,2022,Paraprofessionals,45694
5489,K429,2023,Leadership,342678
5490,K429,2023,Paraprofessionals,26546
5491,K430,2018,Leadership,1864030
5492,K430,2018,Paraprofessionals,78635
5493,K430,2019,Leadership,1506333
5494,K430,2019,Paraprofessionals,81559
5495,K430,2020,Leadership,1494811
5496,K430,2020,Paraprofessionals,83126
5497,K430,2021,Leadership,1504659
5498,K430,2021,Paraprofessionals,39295
5499,K430,2022,Leadership,1782226
5500,K430,2022,Paraprofessionals,45694
5501,K430,2023,Leadership,1841366
5502,K430,2023,Paraprofessionals,150601
5503,K439,2018,Leadership,396353
5504,K439,2018,Paraprofessionals,39317
5505,K439,2019,Leadership,301504
5506,K439,2019,Paraprofessionals,40781
5507,K439,2020,Leadership,307714
5508,K439,2020,Paraprofessionals,42389
5509,K439,2021,Leadership,321241
5510,K439,2021,Paraprofessionals,39295
5511,K439,2022,Leadership,333955
5512,K439,2022,Paraprofessionals,49204
5513,K439,2023,Leadership,336209
5514,K439,2023,Paraprofessionals,81556
5515,K442,2018,Leadership,253177
5516,K442,2018,Paraprofessionals,160785
5517,K442,2018,Teacher,2155931
5518,K442,2019,Leadership,268984
5519,K442,2019,Paraprofessionals,174712
5520,K442,2019,Teacher,2679630
5521,K442,2020,Leadership,275730
5522,K442,2020,Paraprofessionals,169552
5523,K442,2020,Teacher,2870824
5524,K442,2021,Leadership,292658
5525,K442,2021,Paraprofessionals,169784
5526,K442,2021,Teacher,2880655
5527,K442,2022,Leadership,311718
5528,K442,2022,Paraprofessionals,369511
5529,K442,2022,Teacher,3131349
5530,K442,2023,Leadership,313195
5531,K442,2023,Paraprofessionals,369244
5532,K442,2023,Teacher,3217434
5533,K443,2018,Leadership,397693
5534,K443,2018,Paraprofessionals,157272
5535,K443,2018,Teacher,3096839
5536,K443,2019,Leadership,420674
5537,K443,2019,Paraprofessionals,253290
5538,K443,2019,Teacher,3344044
5539,K443,2020,Leadership,433962
5540,K443,2020,Paraprofessionals,292214
5541,K443,2020,Teacher,3436265
5542,K443,2021,Leadership,453436
5543,K443,2021,Paraprofessionals,352059
5544,K443,2021,Teacher,3596888
5545,K443,2022,Leadership,482047
5546,K443,2022,Paraprofessionals,228091
5547,K443,2022,Teacher,3775471
5548,K443,2023,Leadership,483899
5549,K443,2023,Paraprofessionals,219758
5550,K443,2023,Teacher,3701332
5551,K445,2018,Leadership,1459655
5552,K445,2018,Paraprofessionals,822707
5553,K445,2019,Leadership,1625768
5554,K445,2019,Paraprofessionals,802888
5555,K445,2020,Leadership,1659961
5556,K445,2020,Paraprofessionals,890835
5557,K445,2021,Leadership,1719057
5558,K445,2021,Paraprofessionals,925616
5559,K445,2022,Leadership,1621029
5560,K445,2022,Paraprofessionals,880714
5561,K445,2023,Leadership,1682296
5562,K445,2023,Paraprofessionals,832226
5563,K446,2018,Leadership,206362
5564,K446,2018,Paraprofessionals,270719
5565,K446,2018,Teacher,2118447
5566,K446,2019,Leadership,175970
5567,K446,2019,Paraprofessionals,321493
5568,K446,2019,Teacher,2537385
5569,K446,2020,Leadership,51541
5570,K446,2020,Paraprofessionals,277408
5571,K446,2020,Teacher,2485227
5572,K446,2021,Leadership,177501
5573,K446,2021,Paraprofessionals,314514
5574,K446,2021,Teacher,2532302
5575,K446,2022,Leadership,286236
5576,K446,2022,Paraprofessionals,331806
5577,K446,2022,Teacher,2612970
5578,K446,2023,Leadership,250165
5579,K446,2023,Paraprofessionals,379760
5580,K446,2023,Teacher,2671984
5581,K447,2018,Leadership,371523
5582,K447,2018,Paraprofessionals,151849
5583,K447,2018,Teacher,3767908
5584,K447,2019,Leadership,393121
5585,K447,2019,Paraprofessionals,158060
5586,K447,2019,Teacher,4292350
5587,K447,2020,Leadership,404833
5588,K447,2020,Paraprofessionals,169552
5589,K447,2020,Teacher,4816996
5590,K447,2021,Leadership,296879
5591,K447,2021,Paraprofessionals,219326
5592,K447,2021,Teacher,5007296
5593,K447,2022,Leadership,344001
5594,K447,2022,Paraprofessionals,199104
5595,K447,2022,Teacher,4935459
5596,K447,2023,Leadership,412476
5597,K447,2023,Paraprofessionals,277400
5598,K447,2023,Teacher,5005951
5599,K448,2018,Leadership,398498
5600,K448,2018,Paraprofessionals,609761
5601,K448,2018,Teacher,2575627
5602,K448,2019,Leadership,322552
5603,K448,2019,Paraprofessionals,626578
5604,K448,2019,Teacher,2576211
5605,K448,2020,Leadership,312211
5606,K448,2020,Paraprofessionals,544850
5607,K448,2020,Teacher,2637941
5608,K448,2021,Leadership,311679
5609,K448,2021,Paraprofessionals,702239
5610,K448,2021,Teacher,2354117
5611,K448,2022,Leadership,334120
5612,K448,2022,Paraprofessionals,611043
5613,K448,2022,Teacher,2549450
5614,K448,2023,Leadership,290344
5615,K448,2023,Paraprofessionals,617349
5616,K448,2023,Teacher,2109132
5617,K449,2018,Leadership,520259
5618,K449,2018,Paraprofessionals,39317
5619,K449,2019,Leadership,558699
5620,K449,2019,Paraprofessionals,57777
5621,K449,2020,Leadership,593568
5622,K449,2020,Paraprofessionals,86275
5623,K449,2021,Leadership,451053
5624,K449,2021,Paraprofessionals,89362
5625,K449,2022,Leadership,587355
5626,K449,2022,Paraprofessionals,91387
5627,K449,2023,Leadership,598747
5628,K449,2023,Paraprofessionals,92883
5629,K452,2018,Leadership,148021
5630,K452,2018,Paraprofessionals,182597
5631,K452,2018,Teacher,1922139
5632,K452,2019,Leadership,249790
5633,K452,2019,Paraprofessionals,201495
5634,K452,2019,Teacher,2149016
5635,K452,2020,Leadership,276190
5636,K452,2020,Paraprofessionals,250296
5637,K452,2020,Teacher,2125399
5638,K452,2021,Leadership,294793
5639,K452,2021,Paraprofessionals,231576
5640,K452,2021,Teacher,2183168
5641,K452,2022,Leadership,311718
5642,K452,2022,Paraprofessionals,204333
5643,K452,2022,Teacher,2206975
5644,K452,2023,Leadership,313195
5645,K452,2023,Paraprofessionals,250204
5646,K452,2023,Teacher,1744709
5647,K454,2018,Leadership,294687
5648,K454,2018,Paraprofessionals,227228
5649,K454,2019,Leadership,326504
5650,K454,2019,Paraprofessionals,181899
5651,K454,2020,Leadership,310165
5652,K454,2020,Paraprofessionals,133412
5653,K454,2021,Leadership,323800
5654,K454,2021,Paraprofessionals,196514
5655,K454,2022,Leadership,451753
5656,K454,2022,Paraprofessionals,261400
5657,K454,2023,Leadership,440439
5658,K454,2023,Paraprofessionals,215110
5659,K455,2018,Leadership,557629
5660,K455,2018,Paraprofessionals,282274
5661,K455,2019,Leadership,571664
5662,K455,2019,Paraprofessionals,199011
5663,K455,2020,Leadership,584622
5664,K455,2020,Paraprofessionals,224768
5665,K455,2021,Leadership,595958
5666,K455,2021,Paraprofessionals,300126
5667,K455,2022,Leadership,571167
5668,K455,2022,Paraprofessionals,264216
5669,K455,2023,Leadership,638384
5670,K455,2023,Paraprofessionals,342035
5671,K462,2018,Leadership,428224
5672,K462,2018,Paraprofessionals,40727
5673,K462,2019,Leadership,427691
5674,K462,2019,Paraprofessionals,41279
5675,K462,2020,Leadership,400080
5676,K462,2020,Paraprofessionals,42389
5677,K462,2021,Leadership,459110
5678,K462,2021,Paraprofessionals,44681
5679,K462,2022,Leadership,608264
5680,K462,2022,Paraprofessionals,60426
5681,K462,2023,Leadership,440764
5682,K462,2023,Paraprofessionals,149212
5683,K463,2018,Leadership,291045
5684,K463,2018,Paraprofessionals,42667
5685,K463,2019,Leadership,182492
5686,K463,2019,Paraprofessionals,51026
5687,K463,2020,Leadership,317433
5688,K463,2020,Paraprofessionals,42664
5689,K463,2021,Leadership,331391
5690,K463,2021,Paraprofessionals,2616
5691,K463,2022,Leadership,343520
5692,K463,2022,Paraprofessionals,52319
5693,K463,2023,Leadership,347521
5694,K463,2023,Paraprofessionals,59722
5695,K464,2018,Leadership,407474
5696,K464,2018,Paraprofessionals,415878
5697,K464,2019,Leadership,443384
5698,K464,2019,Paraprofessionals,406290
5699,K464,2020,Leadership,339161
5700,K464,2020,Paraprofessionals,414973
5701,K464,2021,Leadership,465271
5702,K464,2021,Paraprofessionals,436626
5703,K464,2022,Leadership,441380
5704,K464,2022,Paraprofessionals,365231
5705,K464,2022,Teacher,91978
5706,K464,2023,Leadership,363941
5707,K464,2023,Paraprofessionals,362050
5708,K464,2023,Teacher,92291
5709,K468,2018,Leadership,393440
5710,K468,2018,Paraprofessionals,253049
5711,K468,2019,Leadership,421576
5712,K468,2019,Paraprofessionals,244746
5713,K468,2020,Leadership,430806
5714,K468,2020,Paraprofessionals,303673
5715,K468,2021,Leadership,452065
5716,K468,2021,Paraprofessionals,257873
5717,K468,2022,Leadership,569401
5718,K468,2022,Paraprofessionals,247098
5719,K468,2023,Leadership,547378
5720,K468,2023,Paraprofessionals,318287
5721,K474,2018,Leadership,804178
5722,K474,2018,Paraprofessionals,495594
5723,K474,2019,Leadership,840235
5724,K474,2019,Paraprofessionals,442533
5725,K474,2020,Leadership,715123
5726,K474,2020,Paraprofessionals,500805
5727,K474,2021,Leadership,590632
5728,K474,2021,Paraprofessionals,437647
5729,K474,2022,Leadership,570496
5730,K474,2022,Paraprofessionals,222849
5731,K474,2023,Leadership,605293
5732,K474,2023,Paraprofessionals,267325
5733,K477,2018,Leadership,392947
5734,K477,2018,Paraprofessionals,45231
5735,K477,2019,Leadership,447953
5736,K477,2019,Paraprofessionals,76857
5737,K477,2020,Leadership,445850
5738,K477,2020,Paraprofessionals,46579
5739,K477,2021,Leadership,470566
5740,K477,2021,Paraprofessionals,44681
5741,K477,2022,Leadership,490591
5742,K477,2022,Paraprofessionals,45694
5743,K477,2023,Leadership,629414
5744,K477,2023,Paraprofessionals,40778
5745,K478,2018,Leadership,666340
5746,K478,2018,Paraprofessionals,136850
5747,K478,2019,Leadership,704845
5748,K478,2019,Paraprofessionals,86320
5749,K478,2020,Leadership,701710
5750,K478,2020,Paraprofessionals,88105
5751,K478,2021,Leadership,744030
5752,K478,2021,Paraprofessionals,54317
5753,K478,2022,Leadership,796652
5754,K478,2022,Paraprofessionals,45694
5755,K478,2023,Leadership,652967
5756,K478,2023,Paraprofessionals,46443
5757,K483,2018,Leadership,363811
5758,K483,2018,Paraprofessionals,156526
5759,K483,2019,Leadership,305467
5760,K483,2019,Paraprofessionals,145836
5761,K483,2020,Leadership,415594
5762,K483,2020,Paraprofessionals,156397
5763,K483,2021,Leadership,269903
5764,K483,2021,Paraprofessionals,138854
5765,K483,2022,Leadership,390326
5766,K483,2022,Paraprofessionals,82006
5767,K483,2023,Leadership,431289
5768,K483,2023,Paraprofessionals,109710
5769,K484,2018,Leadership,262347
5770,K484,2018,Paraprofessionals,252217
5771,K484,2018,Teacher,1210117
5772,K484,2019,Leadership,277414
5773,K484,2019,Paraprofessionals,202717
5774,K484,2019,Teacher,1150092
5775,K484,2020,Leadership,159514
5776,K484,2020,Paraprofessionals,235825
5777,K484,2020,Teacher,1232811
5778,K484,2021,Leadership,168663
5779,K484,2021,Paraprofessionals,196475
5780,K484,2021,Teacher,1441959
5781,K484,2022,Leadership,295496
5782,K484,2022,Paraprofessionals,68520
5783,K484,2022,Teacher,1572416
5784,K484,2023,Leadership,281749
5785,K484,2023,Paraprofessionals,98203
5786,K484,2023,Teacher,1292240
5787,K485,2018,Leadership,839703
5788,K485,2018,Paraprofessionals,153773
5789,K485,2019,Leadership,777319
5790,K485,2019,Paraprofessionals,144080
5791,K485,2020,Leadership,934454
5792,K485,2020,Paraprofessionals,195412
5793,K485,2021,Leadership,959787
5794,K485,2021,Paraprofessionals,310045
5795,K485,2022,Leadership,922613
5796,K485,2022,Paraprofessionals,371004
5797,K485,2023,Leadership,995764
5798,K485,2023,Paraprofessionals,387221
5799,K488,2018,Leadership,557055
5800,K488,2018,Paraprofessionals,78637
5801,K488,2019,Leadership,582559
5802,K488,2019,Paraprofessionals,81896
5803,K488,2020,Leadership,449967
5804,K488,2020,Paraprofessionals,84776
5805,K488,2021,Leadership,456286
5806,K488,2021,Paraprofessionals,89362
5807,K488,2022,Leadership,579590
5808,K488,2022,Paraprofessionals,59443
5809,K488,2023,Leadership,572769
5810,K488,2023,Paraprofessionals,180272
5811,K490,2018,Leadership,1713469
5812,K490,2018,Paraprofessionals,1050857
5813,K490,2019,Leadership,1904165
5814,K490,2019,Paraprofessionals,985475
5815,K490,2020,Leadership,1953134
5816,K490,2020,Paraprofessionals,1162357
